left,right,correlation,abs_correlation
Fruit_Intake_Per_Day,Fatigue_Level_Score,0.004482000352715619,0.004482000352715619
Age,Mood_Score,0.004463182465413186,0.004463182465413186
Fruit_Intake_Per_Day,Social_Interaction_Score,0.004448006770798309,0.004448006770798309
Nap_Frequency_Per_Week,Water_Intake_Liters,-0.004447097386317693,0.004447097386317693
BMI,Stress_Level,0.0044286340137637365,0.0044286340137637365
Daily_Calorie_Intake,Stress_Level,-0.004334533272852642,0.004334533272852642
Screen_Time_Before_Bed_Hours,Working_Hours_Per_Day,-0.0043265857227849785,0.0043265857227849785
Height_cm,Weekend_Sleep_Difference_Hours,0.004322197107456356,0.004322197107456356
Age,Number_of_Night_Awakenings,-0.00431314703344842,0.00431314703344842
Height_cm,Fruit_Intake_Per_Day,0.004306294148703239,0.004306294148703239
BMI,Life_Satisfaction_Score,0.004240238281781491,0.004240238281781491
Number_of_Night_Awakenings,Resting_Heart_Rate,-0.004232832417517966,0.004232832417517966
Exercise_Duration_Minutes,Fast_Food_Meals_Per_Week,0.004170810254469431,0.004170810254469431
Sugary_Drinks_Per_Week,Health_Score,0.004169293845579152,0.004169293845579152
Number_of_Night_Awakenings,Daily_Steps,0.00406932333851481,0.00406932333851481
Sugary_Drinks_Per_Week,Systolic_BP,-0.0040650138521700074,0.0040650138521700074
Screen_Time_Before_Bed_Hours,Immune_Health_Score,0.004041720610706208,0.004041720610706208
Daily_Steps,Breakfast_Regularity_Score,0.004039920049013872,0.004039920049013872
Sleep_Duration_Hours,Nap_Frequency_Per_Week,-0.004006298854727095,0.004006298854727095
Sleep_Duration_Hours,Weekend_Sleep_Difference_Hours,0.004006183941947593,0.004006183941947593
Nap_Frequency_Per_Week,Life_Satisfaction_Score,-0.0038874900830816314,0.0038874900830816314
Breakfast_Regularity_Score,Sitting_Hours_Per_Day,0.003861017574472516,0.003861017574472516
Weekend_Sleep_Difference_Hours,Outdoor_Time_Hours,0.0038539767483403635,0.0038539767483403635
Daily_Calorie_Intake,Fruit_Intake_Per_Day,0.0038486767748062245,0.0038486767748062245
BMI,Fast_Food_Meals_Per_Week,0.0038395324165327203,0.0038395324165327203
Height_cm,Number_of_Night_Awakenings,-0.0037714602851514176,0.0037714602851514176
Vegetable_Intake_Per_Day,Working_Hours_Per_Day,0.0036706285617006565,0.0036706285617006565
Number_of_Night_Awakenings,Vegetable_Intake_Per_Day,-0.003650635167158157,0.003650635167158157
Weight_kg,Screen_Time_Before_Bed_Hours,0.0036111300591642,0.0036111300591642
Sleep_Quality_Score,Exercise_Duration_Minutes,-0.0036025359108380803,0.0036025359108380803
Working_Hours_Per_Day,Outdoor_Time_Hours,0.0035975573897811313,0.0035975573897811313
Water_Intake_Liters,Blood_Sugar_Level,-0.0035224799916389643,0.0035224799916389643
Daily_Steps,Sugary_Drinks_Per_Week,-0.0035021025344883546,0.0035021025344883546
Weekend_Sleep_Difference_Hours,Immune_Health_Score,-0.00348512222616697,0.00348512222616697
Fruit_Intake_Per_Day,Vegetable_Intake_Per_Day,-0.0034838772080643954,0.0034838772080643954
Screen_Time_Before_Bed_Hours,Blood_Sugar_Level,-0.0034716202962642956,0.0034716202962642956
Screen_Time_Before_Bed_Hours,Sugary_Drinks_Per_Week,-0.003424518073871336,0.003424518073871336
Vegetable_Intake_Per_Day,Cholesterol_Level,0.003412857939333179,0.003412857939333179
Weight_kg,Anxiety_Score,-0.00339816227709719,0.00339816227709719
Protein_Intake_Grams,Sugary_Drinks_Per_Week,-0.0033746373387116835,0.0033746373387116835
Weekend_Sleep_Difference_Hours,Breakfast_Regularity_Score,-0.0033414797064177846,0.0033414797064177846
Number_of_Night_Awakenings,Immune_Health_Score,-0.003334857454527481,0.003334857454527481
Fruit_Intake_Per_Day,Outdoor_Time_Hours,-0.0033107454481783247,0.0033107454481783247
Vegetable_Intake_Per_Day,Systolic_BP,0.0033079264380603776,0.0033079264380603776
Weight_kg,Fruit_Intake_Per_Day,0.003284768480695535,0.003284768480695535
Sleep_Duration_Hours,Sugary_Drinks_Per_Week,-0.0032828304596832485,0.0032828304596832485
Nap_Frequency_Per_Week,Screen_Time_Before_Bed_Hours,0.003253985874730763,0.003253985874730763
Daily_Steps,Vegetable_Intake_Per_Day,0.0032179934130930374,0.0032179934130930374
Weekend_Sleep_Difference_Hours,Resting_Heart_Rate,0.0032056434094298366,0.0032056434094298366
Sitting_Hours_Per_Day,Anxiety_Score,0.00318763559926377,0.00318763559926377
Weekend_Sleep_Difference_Hours,Water_Intake_Liters,0.003161643087995578,0.003161643087995578
Fast_Food_Meals_Per_Week,Energy_Level_Score,-0.0031526965804941276,0.0031526965804941276
BMI,Fatigue_Level_Score,0.003138222446338759,0.003138222446338759
Daily_Calorie_Intake,Cholesterol_Level,0.0031059489694807247,0.0031059489694807247
Height_cm,Sugary_Drinks_Per_Week,0.003103028467179656,0.003103028467179656
Nap_Frequency_Per_Week,Anxiety_Score,-0.003077931873756685,0.003077931873756685
Screen_Time_Before_Bed_Hours,Daily_Calorie_Intake,0.0030543796758921303,0.0030543796758921303
Nap_Frequency_Per_Week,Fatigue_Level_Score,0.0030475652709935105,0.0030475652709935105
Nap_Frequency_Per_Week,Protein_Intake_Grams,0.002998998500983601,0.002998998500983601
Breakfast_Regularity_Score,Diastolic_BP,0.002993555204992604,0.002993555204992604
Sugary_Drinks_Per_Week,Resting_Heart_Rate,0.0029761601859882893,0.0029761601859882893
Working_Hours_Per_Day,Immune_Health_Score,0.0029674986586496754,0.0029674986586496754
Sleep_Quality_Score,Screen_Time_Before_Bed_Hours,0.0029569856087655116,0.0029569856087655116
Vegetable_Intake_Per_Day,Resting_Heart_Rate,-0.0028427721793385517,0.0028427721793385517
Age,Sugary_Drinks_Per_Week,0.0028214461000915666,0.0028214461000915666
Number_of_Night_Awakenings,Exercise_Duration_Minutes,0.0028013961518737014,0.0028013961518737014
Weight_kg,Resting_Heart_Rate,0.0027915464897982543,0.0027915464897982543
Height_cm,Screen_Time_Before_Bed_Hours,-0.002788506311772769,0.002788506311772769
Sleep_Duration_Hours,Fruit_Intake_Per_Day,0.0027820416529451756,0.0027820416529451756
Age,Life_Satisfaction_Score,0.0027778174235984286,0.0027778174235984286
Stress_Level,Cholesterol_Level,0.0027745035747547965,0.0027745035747547965
Working_Hours_Per_Day,Blood_Sugar_Level,0.0027598340850061207,0.0027598340850061207
Exercise_Frequency_Per_Week,Breakfast_Regularity_Score,0.0027341484599506588,0.0027341484599506588
Weight_kg,Vegetable_Intake_Per_Day,-0.002725163110759391,0.002725163110759391
Screen_Time_Before_Bed_Hours,Fast_Food_Meals_Per_Week,0.0027084976677422675,0.0027084976677422675
Weight_kg,Social_Interaction_Score,-0.0026872520768878327,0.0026872520768878327
Screen_Time_Before_Bed_Hours,Exercise_Duration_Minutes,0.002633313616636924,0.002633313616636924
BMI,Exercise_Duration_Minutes,-0.002629071435678685,0.002629071435678685
Sleep_Quality_Score,Outdoor_Time_Hours,0.0026034012952729523,0.0026034012952729523
Fast_Food_Meals_Per_Week,Productivity_Score,0.0025772457306664884,0.0025772457306664884
Number_of_Night_Awakenings,Nap_Frequency_Per_Week,-0.0025586171280421958,0.0025586171280421958
BMI,Energy_Level_Score,0.0025248652754089915,0.0025248652754089915
Fruit_Intake_Per_Day,Blood_Sugar_Level,-0.002503599620171684,0.002503599620171684
Sitting_Hours_Per_Day,Energy_Level_Score,-0.0025029013631896182,0.0025029013631896182
Sitting_Hours_Per_Day,Depression_Risk_Score,0.0024570321391852636,0.0024570321391852636
Sleep_Duration_Hours,Daily_Calorie_Intake,0.0024407564242202697,0.0024407564242202697
Water_Intake_Liters,Social_Interaction_Score,0.002403056956613888,0.002403056956613888
Protein_Intake_Grams,Sitting_Hours_Per_Day,-0.0023947648131084245,0.0023947648131084245
Daily_Steps,Fast_Food_Meals_Per_Week,-0.0023879896360035117,0.0023879896360035117
Water_Intake_Liters,Breakfast_Regularity_Score,-0.002387451435436002,0.002387451435436002
Screen_Time_Before_Bed_Hours,Cholesterol_Level,-0.0023625119316236886,0.0023625119316236886
Weekend_Sleep_Difference_Hours,Life_Satisfaction_Score,0.002346704444493451,0.002346704444493451
Sleep_Quality_Score,Vegetable_Intake_Per_Day,0.00232172028600638,0.00232172028600638
Nap_Frequency_Per_Week,Resting_Heart_Rate,-0.00230999053872751,0.00230999053872751
Weight_kg,Fatigue_Level_Score,-0.0023009998747546556,0.0023009998747546556
Sitting_Hours_Per_Day,Mood_Score,-0.0022811998453316634,0.0022811998453316634
Sleep_Duration_Hours,Exercise_Frequency_Per_Week,0.002265409353024058,0.002265409353024058
Exercise_Frequency_Per_Week,Sugary_Drinks_Per_Week,0.0022508138449059225,0.0022508138449059225
Blood_Sugar_Level,Focus_Concentration_Score,-0.0022210564332580075,0.0022210564332580075
Nap_Frequency_Per_Week,Stress_Level,-0.0021405645048481426,0.0021405645048481426
Sugary_Drinks_Per_Week,Mood_Score,-0.002131007419754487,0.002131007419754487
Nap_Frequency_Per_Week,Depression_Risk_Score,-0.002126010740506443,0.002126010740506443
Vegetable_Intake_Per_Day,Fatigue_Level_Score,-0.0020953351642480325,0.0020953351642480325
Sleep_Quality_Score,Resting_Heart_Rate,0.0019991435826523176,0.0019991435826523176
Breakfast_Regularity_Score,Working_Hours_Per_Day,-0.001975384964266215,0.001975384964266215
Fruit_Intake_Per_Day,Energy_Level_Score,0.0019564618271529157,0.0019564618271529157
BMI,Mood_Score,0.0019270150069723194,0.0019270150069723194
Number_of_Night_Awakenings,Protein_Intake_Grams,-0.0018759961316922816,0.0018759961316922816
Stress_Level,Outdoor_Time_Hours,0.0017679644127775067,0.0017679644127775067
Age,Breakfast_Regularity_Score,-0.0017657219998291447,0.0017657219998291447
Weight_kg,Sleep_Duration_Hours,0.0017514621990471443,0.0017514621990471443
Weight_kg,Focus_Concentration_Score,0.0017481490380954262,0.0017481490380954262
Sitting_Hours_Per_Day,Immune_Health_Score,0.0017200151956810374,0.0017200151956810374
Weight_kg,Exercise_Duration_Minutes,0.0017117978052417734,0.0017117978052417734
Protein_Intake_Grams,Working_Hours_Per_Day,-0.0016977083551391419,0.0016977083551391419
Exercise_Duration_Minutes,Fruit_Intake_Per_Day,-0.0015993570153576189,0.0015993570153576189
Weekend_Sleep_Difference_Hours,Screen_Time_Before_Bed_Hours,0.0015312025838475987,0.0015312025838475987
Weekend_Sleep_Difference_Hours,Productivity_Score,-0.0015239016866106273,0.0015239016866106273
Nap_Frequency_Per_Week,Mood_Score,0.0015215135629483272,0.0015215135629483272
Screen_Time_Before_Bed_Hours,Social_Interaction_Score,-0.0015009119916558377,0.0015009119916558377
Number_of_Night_Awakenings,Fruit_Intake_Per_Day,-0.001490690194962316,0.001490690194962316
BMI,Vegetable_Intake_Per_Day,0.001480306230897902,0.001480306230897902
Screen_Time_Before_Bed_Hours,Systolic_BP,0.0014796297860333037,0.0014796297860333037
Exercise_Duration_Minutes,Breakfast_Regularity_Score,-0.001419181776728104,0.001419181776728104
Sitting_Hours_Per_Day,Cholesterol_Level,0.001373827352173435,0.001373827352173435
Daily_Calorie_Intake,Social_Interaction_Score,-0.0013351962269701088,0.0013351962269701088
Weekend_Sleep_Difference_Hours,Fruit_Intake_Per_Day,-0.0013207838545975477,0.0013207838545975477
Sleep_Duration_Hours,Exercise_Duration_Minutes,-0.0013132998741620008,0.0013132998741620008
Breakfast_Regularity_Score,Systolic_BP,-0.0012794721708171205,0.0012794721708171205
Daily_Steps,Stress_Level,-0.0012774544500458002,0.0012774544500458002
Outdoor_Time_Hours,Social_Interaction_Score,0.0012544167374883856,0.0012544167374883856
Weekend_Sleep_Difference_Hours,Anxiety_Score,0.0012183591349166506,0.0012183591349166506
Daily_Calorie_Intake,Sugary_Drinks_Per_Week,0.0011806241032257289,0.0011806241032257289
Vegetable_Intake_Per_Day,Breakfast_Regularity_Score,-0.0011753388795720395,0.0011753388795720395
Nap_Frequency_Per_Week,Focus_Concentration_Score,-0.0011656557907611116,0.0011656557907611116
Social_Interaction_Score,Blood_Sugar_Level,-0.0011565800593220715,0.0011565800593220715
BMI,Water_Intake_Liters,-0.0011322802697170317,0.0011322802697170317
Screen_Time_Before_Bed_Hours,Breakfast_Regularity_Score,-0.0010721554534750502,0.0010721554534750502
Age,Sitting_Hours_Per_Day,0.001068575682416905,0.001068575682416905
Social_Interaction_Score,Cholesterol_Level,-0.0010356654977512444,0.0010356654977512444
Vegetable_Intake_Per_Day,Diastolic_BP,-0.0010023920509011524,0.0010023920509011524
Exercise_Duration_Minutes,Blood_Sugar_Level,-0.0009999691982063325,0.0009999691982063325
Number_of_Night_Awakenings,Outdoor_Time_Hours,-0.0009502571929132434,0.0009502571929132434
Weekend_Sleep_Difference_Hours,Exercise_Frequency_Per_Week,-0.0009128342050769992,0.0009128342050769992
Sugary_Drinks_Per_Week,Diastolic_BP,-0.0008795270419718036,0.0008795270419718036
Sitting_Hours_Per_Day,Outdoor_Time_Hours,-0.0007779608887162506,0.0007779608887162506
Weekend_Sleep_Difference_Hours,Protein_Intake_Grams,0.0007645630930353826,0.0007645630930353826
Weekend_Sleep_Difference_Hours,Nap_Frequency_Per_Week,-0.0007514939829675119,0.0007514939829675119
Exercise_Frequency_Per_Week,Fruit_Intake_Per_Day,-0.0007489115609635238,0.0007489115609635238
Nap_Frequency_Per_Week,Immune_Health_Score,0.0007325596372502213,0.0007325596372502213
Sleep_Duration_Hours,Social_Interaction_Score,0.0006807847196808093,0.0006807847196808093
Fast_Food_Meals_Per_Week,Sitting_Hours_Per_Day,0.000680207023473877,0.000680207023473877
Sleep_Duration_Hours,Protein_Intake_Grams,-0.0006635981924562909,0.0006635981924562909
Screen_Time_Before_Bed_Hours,Depression_Risk_Score,-0.0006436666357727141,0.0006436666357727141
Screen_Time_Before_Bed_Hours,Anxiety_Score,-0.0006165633519410773,0.0006165633519410773
Weight_kg,Sleep_Quality_Score,0.0005786295795465217,0.0005786295795465217
Nap_Frequency_Per_Week,Exercise_Duration_Minutes,0.0005503403572916054,0.0005503403572916054
Screen_Time_Before_Bed_Hours,Outdoor_Time_Hours,-0.0005102399847240275,0.0005102399847240275
Sleep_Duration_Hours,Daily_Steps,0.0004901142364163494,0.0004901142364163494
Weekend_Sleep_Difference_Hours,Stress_Level,-0.0004881565864438462,0.0004881565864438462
Age,Focus_Concentration_Score,0.00048777178612063697,0.00048777178612063697
Sitting_Hours_Per_Day,Blood_Sugar_Level,-0.0004724751810450039,0.0004724751810450039
Sleep_Duration_Hours,Cholesterol_Level,-0.00046582025503047854,0.00046582025503047854
BMI,Fruit_Intake_Per_Day,0.00045416179612861227,0.00045416179612861227
Age,Weekend_Sleep_Difference_Hours,-0.0004226632917837169,0.0004226632917837169
Number_of_Night_Awakenings,Exercise_Frequency_Per_Week,0.00031337149792076647,0.00031337149792076647
Working_Hours_Per_Day,Systolic_BP,-0.0003126325109433437,0.0003126325109433437
BMI,Outdoor_Time_Hours,0.0002697115948555456,0.0002697115948555456
Breakfast_Regularity_Score,Stress_Level,0.0002089523595879384,0.0002089523595879384
Screen_Time_Before_Bed_Hours,Exercise_Frequency_Per_Week,0.00017127733568075403,0.00017127733568075403
Sitting_Hours_Per_Day,Systolic_BP,0.00014138288855250396,0.00014138288855250396
Screen_Time_Before_Bed_Hours,Diastolic_BP,-0.00013443524207542765,0.00013443524207542765
BMI,Productivity_Score,9.872839608140455e-05,9.872839608140455e-05
Social_Interaction_Score,Immune_Health_Score,-9.273403308500087e-05,9.273403308500087e-05
Sleep_Quality_Score,Sugary_Drinks_Per_Week,8.249261999500246e-05,8.249261999500246e-05
Sugary_Drinks_Per_Week,Stress_Level,-5.3073835433284135e-05,5.3073835433284135e-05
Blood_Sugar_Level,Productivity_Score,-2.484736990904856e-05,2.484736990904856e-05
Weekend_Sleep_Difference_Hours,Blood_Sugar_Level,2.2166850220841367e-05,2.2166850220841367e-05
Fast_Food_Meals_Per_Week,Breakfast_Regularity_Score,4.9720589342851576e-06,4.9720589342851576e-06
