contract,fold,family,model,alpha,l1_ratio,source_feature_count,engineered_feature_count,transformed_width,r2,mae,rmse,fit_seconds
scientific_proxy_removed,0,ridge,ridge_a10,10.0,,59,61,104,0.9242375810907368,2.6661792843613283,3.348008434891256,0.007168699999965611
scientific_proxy_removed,0,ridge,ridge_a30,30.0,,59,61,104,0.9242578974386588,2.6712590939330916,3.3475595060833396,0.005971999999928812
scientific_proxy_removed,0,elastic_net,elastic_a0p0001_l1_0p1,0.0001,0.1,59,61,104,0.9239983984629361,2.6691478632204566,3.353289116533069,0.4770641000000069
scientific_proxy_removed,0,elastic_net,elastic_a0p0001_l1_0p3,0.0001,0.3,59,61,104,0.9239991093893272,2.6691762884104886,3.353273432999719,0.42075019999992946
scientific_proxy_removed,0,elastic_net,elastic_a0p0001_l1_0p5,0.0001,0.5,59,61,104,0.9239997751186857,2.669209087400259,3.3532587464780046,0.3991679999999178
scientific_proxy_removed,0,elastic_net,elastic_a0p0001_l1_0p7,0.0001,0.7,59,61,104,0.924000393193707,2.6692456052886366,3.3532451111914776,0.3953702000001158
scientific_proxy_removed,0,elastic_net,elastic_a0p0001_l1_0p9,0.0001,0.9,59,61,104,0.9240009609169312,2.669285575912109,3.3532325866616723,0.38376229999994393
scientific_proxy_removed,0,elastic_net,elastic_a0p0003_l1_0p1,0.0003,0.1,59,61,104,0.9240520797313792,2.668085356640006,3.35210466379346,0.40783140000007734
scientific_proxy_removed,0,elastic_net,elastic_a0p0003_l1_0p3,0.0003,0.3,59,61,104,0.9240556094904716,2.6681283021000115,3.3520267666018397,0.33492870000009134
scientific_proxy_removed,0,elastic_net,elastic_a0p0003_l1_0p5,0.0003,0.5,59,61,104,0.9240589032707348,2.6681855656042206,3.3519540755232295,0.3141594000001078
scientific_proxy_removed,0,elastic_net,elastic_a0p0003_l1_0p7,0.0003,0.7,59,61,104,0.9240619523955638,2.6682505810268786,3.3518867823879512,0.29143249999992804
scientific_proxy_removed,0,elastic_net,elastic_a0p0003_l1_0p9,0.0003,0.9,59,61,104,0.9240648595828601,2.668319872004579,3.3518226205070087,0.2644915000000765
scientific_proxy_removed,0,elastic_net,elastic_a0p001_l1_0p1,0.001,0.1,59,61,104,0.9241849175295697,2.6660660330667736,3.3491718574685123,0.26417220000007546
scientific_proxy_removed,0,elastic_net,elastic_a0p001_l1_0p3,0.001,0.3,59,61,104,0.9242029923359377,2.6658214368800173,3.3487726015467585,0.20432110000001558
scientific_proxy_removed,0,elastic_net,elastic_a0p001_l1_0p5,0.001,0.5,59,61,104,0.9242141283196922,2.665588670849773,3.3485265941629923,0.1722391000000698
scientific_proxy_removed,0,elastic_net,elastic_a0p001_l1_0p7,0.001,0.7,59,61,104,0.9242249621103651,2.665467298309437,3.348287245245087,0.15519970000013927
scientific_proxy_removed,0,elastic_net,elastic_a0p001_l1_0p9,0.001,0.9,59,61,104,0.9242335099727231,2.6653676347595945,3.348098386839369,0.14841500000011365
scientific_proxy_removed,0,elastic_net,elastic_a0p003_l1_0p1,0.003,0.1,59,61,104,0.9243362923005748,2.6669759958508705,3.3458266560751464,0.13124050000010357
scientific_proxy_removed,0,elastic_net,elastic_a0p003_l1_0p3,0.003,0.3,59,61,104,0.9244006280676119,2.6658749242409807,3.3444038993292478,0.07208280000008926
scientific_proxy_removed,0,elastic_net,elastic_a0p003_l1_0p5,0.003,0.5,59,61,104,0.9244605631045766,2.6647731358523346,3.343077917972152,0.04442169999992984
scientific_proxy_removed,0,elastic_net,elastic_a0p003_l1_0p7,0.003,0.7,59,61,104,0.9245095000648051,2.6638625243823872,3.3419948639885937,0.044471100000009756
scientific_proxy_removed,0,elastic_net,elastic_a0p003_l1_0p9,0.003,0.9,59,61,104,0.9245448431543287,2.662744438699623,3.3412124459895054,0.06281409999996868
scientific_proxy_removed,0,elastic_net,elastic_a0p01_l1_0p1,0.01,0.1,59,61,104,0.923866064929883,2.6854623783068017,3.356207210298953,0.047591600000032486
scientific_proxy_removed,0,elastic_net,elastic_a0p01_l1_0p3,0.01,0.3,59,61,104,0.9242253972383084,2.678192537403408,3.3482776316871488,0.046968299999889496
scientific_proxy_removed,0,elastic_net,elastic_a0p01_l1_0p5,0.01,0.5,59,61,104,0.9245181068858889,2.6717785724229044,3.3418043448385846,0.05340210000008483
scientific_proxy_removed,0,elastic_net,elastic_a0p01_l1_0p7,0.01,0.7,59,61,104,0.9247265122369167,2.666147964685726,3.337187798619517,0.04497330000003785
scientific_proxy_removed,0,elastic_net,elastic_a0p01_l1_0p9,0.01,0.9,59,61,104,0.9248467635003866,2.6619311871829767,3.3345211130347736,0.04179700000008779
scientific_proxy_removed,1,ridge,ridge_a0p01,0.01,,59,61,104,0.9281489241059316,2.5749187615529765,3.27129815770014,0.007937399999946138
scientific_proxy_removed,1,ridge,ridge_a0p1,0.1,,59,61,104,0.9281473901590387,2.5749492090744805,3.271333076946654,0.007243899999821224
scientific_proxy_removed,1,ridge,ridge_a0p3,0.3,,59,61,104,0.9281439850101797,2.5750154257989464,3.2714105914875065,0.006735499999876993
scientific_proxy_removed,1,ridge,ridge_a1,1.0,,59,61,104,0.9281321034246444,2.575240567677026,3.2716810485822,0.006224999999858483
scientific_proxy_removed,1,ridge,ridge_a3,3.0,,59,61,104,0.9280982252916876,2.575856689992623,3.2724520839940867,0.006952700000056211
scientific_proxy_removed,1,ridge,ridge_a10,10.0,,59,61,104,0.9279714567208885,2.5780335271929253,3.2753356107608718,0.006975799999963783
scientific_proxy_removed,1,ridge,ridge_a30,30.0,,59,61,104,0.9274902644690207,2.586259021634805,3.2862579655983213,0.00685469999984889
scientific_proxy_removed,1,elastic_net,elastic_a0p0001_l1_0p1,0.0001,0.1,59,61,104,0.9281393305976103,2.575109167789667,3.271516541198299,0.522081500000013
scientific_proxy_removed,1,elastic_net,elastic_a0p0001_l1_0p3,0.0001,0.3,59,61,104,0.9281415700107385,2.5750743840913777,3.271465565231676,0.43951259999994363
scientific_proxy_removed,1,elastic_net,elastic_a0p0001_l1_0p5,0.0001,0.5,59,61,104,0.9281438004850214,2.575041476288732,3.2714147919512366,0.3988157000001138
scientific_proxy_removed,1,elastic_net,elastic_a0p0001_l1_0p7,0.0001,0.7,59,61,104,0.9281460220141651,2.5750085423528812,3.271364221509697,0.36179889999993975
scientific_proxy_removed,1,elastic_net,elastic_a0p0001_l1_0p9,0.0001,0.9,59,61,104,0.9281482349196737,2.5749755939218097,3.2713138465976397,0.35308680000002823
scientific_proxy_removed,1,elastic_net,elastic_a0p0003_l1_0p1,0.0003,0.1,59,61,104,0.9281197532395739,2.575472402593757,3.2719621485769346,0.37854730000003656
scientific_proxy_removed,1,elastic_net,elastic_a0p0003_l1_0p3,0.0003,0.3,59,61,104,0.9281260929164455,2.575369507875667,3.2718178555264155,0.3193865000000642
scientific_proxy_removed,1,elastic_net,elastic_a0p0003_l1_0p5,0.0003,0.5,59,61,104,0.9281328399487414,2.5752694343521383,3.2716642839472323,0.29343900000003487
scientific_proxy_removed,1,elastic_net,elastic_a0p0003_l1_0p7,0.0003,0.7,59,61,104,0.9281393390822809,2.5751847555184755,3.2715163480624643,0.26859650000005786
scientific_proxy_removed,1,elastic_net,elastic_a0p0003_l1_0p9,0.0003,0.9,59,61,104,0.928145515572543,2.5751069527110872,3.271375750113471,0.2646351000000777
scientific_proxy_removed,1,elastic_net,elastic_a0p001_l1_0p1,0.001,0.1,59,61,104,0.9280535222566686,2.5766241453143164,3.2734692063808817,0.26829240000006394
scientific_proxy_removed,1,elastic_net,elastic_a0p001_l1_0p3,0.001,0.3,59,61,104,0.9280776267684681,2.576293999567739,3.272920798802864,0.2060775999998441
scientific_proxy_removed,1,elastic_net,elastic_a0p001_l1_0p5,0.001,0.5,59,61,104,0.9280918295296556,2.5761716600897,3.272597625320859,0.188536699999986
scientific_proxy_removed,1,elastic_net,elastic_a0p001_l1_0p7,0.001,0.7,59,61,104,0.9281028685969099,2.576138303788367,3.2723464173451173,0.16093479999994997
scientific_proxy_removed,1,elastic_net,elastic_a0p001_l1_0p9,0.001,0.9,59,61,104,0.9281108399069676,2.576129585015982,3.2721650080840337,0.08476850000010927
scientific_proxy_removed,1,elastic_net,elastic_a0p003_l1_0p1,0.003,0.1,59,61,104,0.9278243393079552,2.5807140673620172,3.278678820847137,0.12314979999996467
scientific_proxy_removed,1,elastic_net,elastic_a0p003_l1_0p3,0.003,0.3,59,61,104,0.92791441538005,2.5793017742208604,3.2766322672822703,0.061127300000180185
scientific_proxy_removed,1,elastic_net,elastic_a0p003_l1_0p5,0.003,0.5,59,61,104,0.9280078486980469,2.5775652813446883,3.274508084665913,0.0637007000000267
scientific_proxy_removed,1,elastic_net,elastic_a0p003_l1_0p7,0.003,0.7,59,61,104,0.9280786417426901,2.576245533012358,3.272897704862744,0.058484899999939444
scientific_proxy_removed,1,elastic_net,elastic_a0p003_l1_0p9,0.003,0.9,59,61,104,0.9281363877638891,2.5752988936680095,3.271583527984761,0.05188929999985703
scientific_proxy_removed,1,elastic_net,elastic_a0p01_l1_0p1,0.01,0.1,59,61,104,0.9265751001293048,2.6021744923755263,3.3069312999559597,0.041799200000014025
scientific_proxy_removed,1,elastic_net,elastic_a0p01_l1_0p3,0.01,0.3,59,61,104,0.9269746570103713,2.595129881273445,3.297921348236641,0.03960370000004332
scientific_proxy_removed,1,elastic_net,elastic_a0p01_l1_0p5,0.01,0.5,59,61,104,0.9273715313704922,2.5880359899545295,3.288947452656204,0.04219590000002427
scientific_proxy_removed,1,elastic_net,elastic_a0p01_l1_0p7,0.01,0.7,59,61,104,0.9277439072171991,2.582488129882242,3.28050518143325,0.04927440000005845
scientific_proxy_removed,1,elastic_net,elastic_a0p01_l1_0p9,0.01,0.9,59,61,104,0.9280137324401301,2.5779868521678604,3.2743742731716363,0.03234019999990778
scientific_proxy_removed,2,ridge,ridge_a0p01,0.01,,59,61,104,0.9289267792433216,2.5918217494348643,3.276153160791163,0.006329899999855115
scientific_proxy_removed,2,ridge,ridge_a0p1,0.1,,59,61,104,0.9289282573773084,2.5918402952029727,3.276119092977293,0.00631969999994908
scientific_proxy_removed,2,ridge,ridge_a0p3,0.3,,59,61,104,0.9289313690475111,2.591881957906585,3.276047374504036,0.006894099999954051
scientific_proxy_removed,2,ridge,ridge_a1,1.0,,59,61,104,0.9289405283780128,2.592051835652731,3.275836259085678,0.006932999999889944
scientific_proxy_removed,2,ridge,ridge_a3,3.0,,59,61,104,0.9289545635018163,2.592682675357714,3.275512734037744,0.005994500000042535
scientific_proxy_removed,2,ridge,ridge_a10,10.0,,59,61,104,0.9289128590716512,2.5959498105767373,3.2764739734767034,0.00667040000007546
scientific_proxy_removed,2,ridge,ridge_a30,30.0,,59,61,104,0.9284141494224862,2.6095402800205987,3.2879468878318843,0.006476700000121127
scientific_proxy_removed,2,elastic_net,elastic_a0p0001_l1_0p1,0.0001,0.1,59,61,104,0.9289363479109214,2.5919374326057825,3.2759326172766206,0.45477119999986826
scientific_proxy_removed,2,elastic_net,elastic_a0p0001_l1_0p3,0.0001,0.3,59,61,104,0.9289367351207533,2.59189820385725,3.2759236923550286,0.40297750000013366
scientific_proxy_removed,2,elastic_net,elastic_a0p0001_l1_0p5,0.0001,0.5,59,61,104,0.9289370831250682,2.591863110127873,3.2759156710730215,0.3898067000000083
scientific_proxy_removed,2,elastic_net,elastic_a0p0001_l1_0p7,0.0001,0.7,59,61,104,0.9289373905881206,2.591828782139529,3.27590858422544,0.350120699999934
scientific_proxy_removed,2,elastic_net,elastic_a0p0001_l1_0p9,0.0001,0.9,59,61,104,0.9289376570954476,2.591795228289081,3.2759024413715108,0.3281228999999257
scientific_proxy_removed,2,elastic_net,elastic_a0p0003_l1_0p1,0.0003,0.1,59,61,104,0.9289502557591618,2.592252520534811,3.2756120356448233,0.37319830000001275
scientific_proxy_removed,2,elastic_net,elastic_a0p0003_l1_0p3,0.0003,0.3,59,61,104,0.9289525774257238,2.5921366620148216,3.2755585172181148,0.3273083999999926
scientific_proxy_removed,2,elastic_net,elastic_a0p0003_l1_0p5,0.0003,0.5,59,61,104,0.9289546081139443,2.5920278286450777,3.2755117056281553,0.29708049999999275
scientific_proxy_removed,2,elastic_net,elastic_a0p0003_l1_0p7,0.0003,0.7,59,61,104,0.9289563346718429,2.59192022545291,3.2754719043488794,0.2718445000000429
scientific_proxy_removed,2,elastic_net,elastic_a0p0003_l1_0p9,0.0003,0.9,59,61,104,0.9289592649022368,2.5917830053673185,3.275404354439585,0.27423620000013216
scientific_proxy_removed,2,elastic_net,elastic_a0p001_l1_0p1,0.001,0.1,59,61,104,0.9289574501042372,2.5937868580870203,3.2754461907135184,0.25361240000006546
scientific_proxy_removed,2,elastic_net,elastic_a0p001_l1_0p3,0.001,0.3,59,61,104,0.9289804084009629,2.5931750045020605,3.2749168970578384,0.209260200000017
scientific_proxy_removed,2,elastic_net,elastic_a0p001_l1_0p5,0.001,0.5,59,61,104,0.9289991471216633,2.5926193276846847,3.2744848204982757,0.19180849999997918
scientific_proxy_removed,2,elastic_net,elastic_a0p001_l1_0p7,0.001,0.7,59,61,104,0.9290170502612046,2.592062380541537,3.274071957467088,0.18992889999981344
scientific_proxy_removed,2,elastic_net,elastic_a0p001_l1_0p9,0.001,0.9,59,61,104,0.9290339067613842,2.591554661441247,3.2736831833204643,0.17169060000014724
scientific_proxy_removed,2,elastic_net,elastic_a0p003_l1_0p1,0.003,0.1,59,61,104,0.9287812970693945,2.6005311541207035,3.2795044809144946,0.1380410000001575
scientific_proxy_removed,2,elastic_net,elastic_a0p003_l1_0p3,0.003,0.3,59,61,104,0.9288804856551129,2.598277403723236,3.277219949343899,0.10081799999989016
scientific_proxy_removed,2,elastic_net,elastic_a0p003_l1_0p5,0.003,0.5,59,61,104,0.928970103996291,2.5960678921233797,3.275154471255523,0.03945039999985056
scientific_proxy_removed,2,elastic_net,elastic_a0p003_l1_0p7,0.003,0.7,59,61,104,0.9290414203931516,2.5941236010234605,3.273509875900389,0.07139099999994869
scientific_proxy_removed,2,elastic_net,elastic_a0p003_l1_0p9,0.003,0.9,59,61,104,0.9290979249861072,2.5922076921603603,3.272206262006761,0.07957309999983408
scientific_proxy_removed,2,elastic_net,elastic_a0p01_l1_0p1,0.01,0.1,59,61,104,0.9273041605125967,2.6349630552556325,3.3133397960665056,0.03855099999987033
scientific_proxy_removed,2,elastic_net,elastic_a0p01_l1_0p3,0.01,0.3,59,61,104,0.9277669137049931,2.624002227801972,3.302777249387444,0.040867100000014034
scientific_proxy_removed,2,elastic_net,elastic_a0p01_l1_0p5,0.01,0.5,59,61,104,0.9281901627002542,2.6143203774117065,3.293086739217888,0.045177200000125595
scientific_proxy_removed,2,elastic_net,elastic_a0p01_l1_0p7,0.01,0.7,59,61,104,0.9285401220266113,2.60575051684426,3.285052645420579,0.03467939999995906
scientific_proxy_removed,2,elastic_net,elastic_a0p01_l1_0p9,0.01,0.9,59,61,104,0.9288561528842936,2.5973416706208807,3.2777805340370056,0.025168399999984103
scientific_proxy_removed,3,ridge,ridge_a0p01,0.01,,59,61,104,0.9276607723707699,2.6851912354680234,3.3731322788789386,0.005998400000180482
scientific_proxy_removed,3,ridge,ridge_a0p1,0.1,,59,61,104,0.9276593743791582,2.6852202967176435,3.373164872452322,0.006048699999837481
scientific_proxy_removed,3,ridge,ridge_a0p3,0.3,,59,61,104,0.9276563357764235,2.685282402993329,3.3732357150825036,0.0056334000000788365
scientific_proxy_removed,3,ridge,ridge_a1,1.0,,59,61,104,0.9276463222378101,2.6854808941075334,3.37346916232126,0.0055087999999159365
scientific_proxy_removed,3,ridge,ridge_a3,3.0,,59,61,104,0.9276209283656686,2.686023258534775,3.374061101335822,0.005877200000213634
scientific_proxy_removed,3,ridge,ridge_a10,10.0,,59,61,104,0.9275348112976152,2.6877729098301755,3.376067744040083,0.0054594999999153515
scientific_proxy_removed,3,ridge,ridge_a30,30.0,,59,61,104,0.9271680341839246,2.6941779357720836,3.3846008170376543,0.00578340000015487
scientific_proxy_removed,3,elastic_net,elastic_a0p0001_l1_0p1,0.0001,0.1,59,61,104,0.9276518373009673,2.6853686629287967,3.373340590764074,0.47097370000005867
scientific_proxy_removed,3,elastic_net,elastic_a0p0001_l1_0p3,0.0001,0.3,59,61,104,0.9276527459510797,2.6853448196238867,3.373319407116716,0.35241719999999077
scientific_proxy_removed,3,elastic_net,elastic_a0p0001_l1_0p5,0.0001,0.5,59,61,104,0.9276535847876171,2.6853210081891414,3.373299850937215,0.24119219999988672
scientific_proxy_removed,3,elastic_net,elastic_a0p0001_l1_0p7,0.0001,0.7,59,61,104,0.9276551999305627,2.685278619796403,3.3732621960523756,0.23031310000010308
scientific_proxy_removed,3,elastic_net,elastic_a0p0001_l1_0p9,0.0001,0.9,59,61,104,0.9276568209676671,2.685235651804968,3.3732244033305103,0.23466949999988174
scientific_proxy_removed,3,elastic_net,elastic_a0p0003_l1_0p1,0.0003,0.1,59,61,104,0.9276355323797033,2.6857044622570845,3.3737206899408068,0.27941020000002936
scientific_proxy_removed,3,elastic_net,elastic_a0p0003_l1_0p3,0.0003,0.3,59,61,104,0.9276400041350885,2.6855920694098283,3.3736164489560165,0.2931060000000798
scientific_proxy_removed,3,elastic_net,elastic_a0p0003_l1_0p5,0.0003,0.5,59,61,104,0.9276426432803759,2.685522290198285,3.373554926390748,0.24827810000010686
scientific_proxy_removed,3,elastic_net,elastic_a0p0003_l1_0p7,0.0003,0.7,59,61,104,0.9276449762226648,2.6854576887425274,3.3735005409574756,0.22694410000008247
scientific_proxy_removed,3,elastic_net,elastic_a0p0003_l1_0p9,0.0003,0.9,59,61,104,0.927646407221391,2.685442699833934,3.3734671811533183,0.1807263000000603
scientific_proxy_removed,3,elastic_net,elastic_a0p001_l1_0p1,0.001,0.1,59,61,104,0.9275901460413247,2.6866784154338665,3.3747785076266834,0.22428539999987152
scientific_proxy_removed,3,elastic_net,elastic_a0p001_l1_0p3,0.001,0.3,59,61,104,0.9275986418666305,2.6864872508548303,3.3745805209706288,0.126115400000117
scientific_proxy_removed,3,elastic_net,elastic_a0p001_l1_0p5,0.001,0.5,59,61,104,0.9276125515872384,2.6861836977998985,3.3742563438547535,0.11586920000013379
scientific_proxy_removed,3,elastic_net,elastic_a0p001_l1_0p7,0.001,0.7,59,61,104,0.9276234749092128,2.6858991698822363,3.3740017453030715,0.12103180000008251
scientific_proxy_removed,3,elastic_net,elastic_a0p001_l1_0p9,0.001,0.9,59,61,104,0.9276453046283517,2.68540702175635,3.373492885110225,0.12052080000012211
scientific_proxy_removed,3,elastic_net,elastic_a0p003_l1_0p1,0.003,0.1,59,61,104,0.9274291365448536,2.689604875069838,3.378528478353795,0.05922850000001745
scientific_proxy_removed,3,elastic_net,elastic_a0p003_l1_0p3,0.003,0.3,59,61,104,0.9275425801753482,2.6876085248131374,3.3758867677602877,0.0654196000000411
scientific_proxy_removed,3,elastic_net,elastic_a0p003_l1_0p5,0.003,0.5,59,61,104,0.9276470434948731,2.685641521410093,3.373452348079059,0.06564449999996214
scientific_proxy_removed,3,elastic_net,elastic_a0p003_l1_0p7,0.003,0.7,59,61,104,0.9277171347080437,2.6842156489627063,3.3718179528081094,0.04737069999987398
scientific_proxy_removed,3,elastic_net,elastic_a0p003_l1_0p9,0.003,0.9,59,61,104,0.9277760762664281,2.6827989924724744,3.370442933050025,0.04910040000004301
scientific_proxy_removed,3,elastic_net,elastic_a0p01_l1_0p1,0.01,0.1,59,61,104,0.9264292938368794,2.7078512075976717,3.4017226454658323,0.04293950000010227
scientific_proxy_removed,3,elastic_net,elastic_a0p01_l1_0p3,0.01,0.3,59,61,104,0.9268335980750458,2.7006899011863252,3.392362767871723,0.04588910000006763
scientific_proxy_removed,3,elastic_net,elastic_a0p01_l1_0p5,0.01,0.5,59,61,104,0.9272050461779637,2.6934158136304656,3.3837407088211298,0.046949499999982436
scientific_proxy_removed,3,elastic_net,elastic_a0p01_l1_0p7,0.01,0.7,59,61,104,0.9275424293019575,2.6866560724102375,3.375890282453602,0.05256069999995816
scientific_proxy_removed,3,elastic_net,elastic_a0p01_l1_0p9,0.01,0.9,59,61,104,0.9277905185187199,2.681273077184838,3.370105930999225,0.031077800000048228
scientific_proxy_removed,4,ridge,ridge_a0p01,0.01,,59,61,104,0.9282757604439629,2.56857007561531,3.220314148507395,0.005663300000151139
scientific_proxy_removed,4,ridge,ridge_a0p1,0.1,,59,61,104,0.9282803145129992,2.56850855388012,3.220211911342923,0.0059871999999359105
scientific_proxy_removed,4,ridge,ridge_a0p3,0.3,,59,61,104,0.9282899209491017,2.5683789352796556,3.2199962397619273,0.005625900000040929
scientific_proxy_removed,4,ridge,ridge_a1,1.0,,59,61,104,0.9283187154509613,2.567993158867945,3.21934969538255,0.005482800000208954
scientific_proxy_removed,4,ridge,ridge_a3,3.0,,59,61,104,0.9283721727652288,2.567386745945466,3.218149034097425,0.0060064000001602835
scientific_proxy_removed,4,ridge,ridge_a10,10.0,,59,61,104,0.9284092390227116,2.567636911563958,3.2173162559628414,0.00629649999996218
scientific_proxy_removed,4,ridge,ridge_a30,30.0,,59,61,104,0.9281043488902867,2.575009689573494,3.224159917016418,0.005501300000105402
scientific_proxy_removed,4,elastic_net,elastic_a0p0001_l1_0p1,0.0001,0.1,59,61,104,0.9283047082191498,2.568162417997623,3.2196642263999733,0.4590903000000708
scientific_proxy_removed,4,elastic_net,elastic_a0p0001_l1_0p3,0.0001,0.3,59,61,104,0.9283044949912235,2.5681300255561292,3.219669014174726,0.40482429999997294
scientific_proxy_removed,4,elastic_net,elastic_a0p0001_l1_0p5,0.0001,0.5,59,61,104,0.9283041647819006,2.5680991664374626,3.2196764286109665,0.36047310000003563
scientific_proxy_removed,4,elastic_net,elastic_a0p0001_l1_0p7,0.0001,0.7,59,61,104,0.9283037065501516,2.5680702284261043,3.219686717601946,0.33656010000004244
scientific_proxy_removed,4,elastic_net,elastic_a0p0001_l1_0p9,0.0001,0.9,59,61,104,0.928303081028605,2.5680452476258377,3.2197007628121312,0.3117933000000903
scientific_proxy_removed,4,elastic_net,elastic_a0p0003_l1_0p1,0.0003,0.1,59,61,104,0.928349048747388,2.5675694853125743,3.2186684588338883,0.3687840000000051
scientific_proxy_removed,4,elastic_net,elastic_a0p0003_l1_0p3,0.0003,0.3,59,61,104,0.9283514781338222,2.5674201495849345,3.2186138925257275,0.30503989999988335
scientific_proxy_removed,4,elastic_net,elastic_a0p0003_l1_0p5,0.0003,0.5,59,61,104,0.92835326363104,2.5672781427869626,3.218573787986207,0.26358940000000075
scientific_proxy_removed,4,elastic_net,elastic_a0p0003_l1_0p7,0.0003,0.7,59,61,104,0.9283542755728803,2.5671466966961667,3.2185510582629293,0.22247899999979381
scientific_proxy_removed,4,elastic_net,elastic_a0p0003_l1_0p9,0.0003,0.9,59,61,104,0.9283548428916533,2.5670264603326007,3.2185383153667813,0.186801800000012
scientific_proxy_removed,4,elastic_net,elastic_a0p001_l1_0p1,0.001,0.1,59,61,104,0.9284217076489236,2.566803159882963,3.217036071340633,0.2348884000000453
scientific_proxy_removed,4,elastic_net,elastic_a0p001_l1_0p3,0.001,0.3,59,61,104,0.9284447792083791,2.566098487313708,3.216517562038138,0.16002150000008442
scientific_proxy_removed,4,elastic_net,elastic_a0p001_l1_0p5,0.001,0.5,59,61,104,0.9284554830163196,2.565609047251886,3.216276976700839,0.14447730000006231
scientific_proxy_removed,4,elastic_net,elastic_a0p001_l1_0p7,0.001,0.7,59,61,104,0.928466510212937,2.565134495029258,3.216029103860142,0.14498509999998532
scientific_proxy_removed,4,elastic_net,elastic_a0p001_l1_0p9,0.001,0.9,59,61,104,0.9284692718504775,2.56475802936234,3.215967023899743,0.13751430000002074
scientific_proxy_removed,4,elastic_net,elastic_a0p003_l1_0p1,0.003,0.1,59,61,104,0.9283624458101795,2.5692715384355767,3.2183675366652023,0.05749759999980597
scientific_proxy_removed,4,elastic_net,elastic_a0p003_l1_0p3,0.003,0.3,59,61,104,0.9284507034501723,2.5668970613480986,3.216384407378091,0.0631333999999697
scientific_proxy_removed,4,elastic_net,elastic_a0p003_l1_0p5,0.003,0.5,59,61,104,0.9285141773315718,2.565041207383668,3.214957407317148,0.052493599999934304
scientific_proxy_removed,4,elastic_net,elastic_a0p003_l1_0p7,0.003,0.7,59,61,104,0.9285723779506297,2.5628862869321107,3.2136484022265264,0.04233890000000429
scientific_proxy_removed,4,elastic_net,elastic_a0p003_l1_0p9,0.003,0.9,59,61,104,0.9286255692665606,2.560398823525038,3.212451596156821,0.034908800000039264
scientific_proxy_removed,4,elastic_net,elastic_a0p01_l1_0p1,0.01,0.1,59,61,104,0.9272765697910791,2.5904199810278983,3.242667670323346,0.03870130000018435
scientific_proxy_removed,4,elastic_net,elastic_a0p01_l1_0p3,0.01,0.3,59,61,104,0.9276319507597083,2.5821712120314446,3.234734919661743,0.039657400000123744
scientific_proxy_removed,4,elastic_net,elastic_a0p01_l1_0p5,0.01,0.5,59,61,104,0.9280318040418938,2.573000017572879,3.22578614347422,0.04378350000001774
scientific_proxy_removed,4,elastic_net,elastic_a0p01_l1_0p7,0.01,0.7,59,61,104,0.92841890152981,2.563401598480576,3.2170991302488425,0.04033140000001367
scientific_proxy_removed,4,elastic_net,elastic_a0p01_l1_0p9,0.01,0.9,59,61,104,0.9287184794039098,2.5561381514677435,3.210360045227858,0.02694989999986319
