fold,repeat,subsample_seed,training_fraction,training_rows,validation_rows,engineered_feature_count,transformed_width,train_r2,train_adjusted_r2_raw,validation_r2,validation_adjusted_r2_raw,validation_mae,validation_rmse,generalization_gap_r2,transform_seconds,fit_seconds
2,3,2059,0.2,1280,1600,60,103,0.623269900472347,0.6047269915538407,0.6101452458908743,0.5949462301361326,0.5642165065081709,0.7093355177940983,0.013124654581472717,0.04459370000040508,0.004245000000082655
2,3,2059,0.4,2560,1600,60,103,0.6145379836352535,0.605283193326376,0.6129369301760781,0.5978467520153015,0.5623392818885984,0.7067912386879905,0.0016010534591753833,0.053046000000904314,0.007683700001507532
2,3,2059,0.6,3840,1600,60,103,0.6247599283451876,0.6188021606025866,0.6145581189129838,0.5995311449914628,0.5610980730987358,0.7053095107403216,0.010201809432203723,0.07042939999882947,0.008637700000690529
2,3,2059,0.8,5120,1600,60,103,0.6300281998912349,0.6256403153277785,0.6130719467436201,0.5979870323866462,0.5619869385167806,0.7066679553553388,0.01695625314761484,0.08929089999946882,0.011457200002041645
2,3,2059,1.0,6400,1600,60,103,0.6273907918746982,0.6238639654844917,0.6132171597725645,0.5981379067422552,0.5616708297851275,0.7065353376461748,0.014173632102133626,0.0993707000016002,0.012083199999324279
2,4,2070,0.2,1280,1600,60,103,0.6358987682030519,0.6179774606494696,0.607246448391587,0.5919344190891148,0.5652798425715447,0.7119677953917125,0.028652319811464877,0.04345830000238493,0.0036299000021244865
2,4,2070,0.4,2560,1600,60,103,0.6220335704392055,0.6129587462000508,0.6106445482547465,0.5954649984791031,0.5634621380833134,0.7088811352701491,0.01138902218445903,0.05640959999800543,0.005442300000140676
2,4,2070,0.6,3840,1600,60,103,0.6195877768356768,0.6135478897253673,0.6131040668586636,0.5980204047478903,0.5620641777867528,0.7066386233814544,0.006483709977013197,0.06750639999881969,0.008719099998415913
2,4,2070,0.8,5120,1600,60,103,0.6216318801376914,0.6171444147904412,0.6121487997551942,0.5970278952622193,0.5623463139345446,0.7075104501650508,0.009483080382497233,0.0901610000000801,0.010557400000834605
2,4,2070,1.0,6400,1600,60,103,0.627390791874698,0.6238639654844917,0.6132171597725645,0.5981379067422552,0.5616708297851275,0.7065353376461748,0.014173632102133515,0.09181730000273092,0.01097970000046189
3,0,2026,0.2,1280,1600,60,103,0.6333108393032614,0.6152621521483768,0.6130377581296065,0.5979515108831974,0.5659084402408255,0.7144080491776436,0.020273081173654894,0.03990229999908479,0.0034439000010024756
3,0,2026,0.4,2560,1600,60,103,0.6230071384679351,0.6139556892114629,0.6145925237217851,0.5995668911183458,0.5649389392318531,0.7129714038402261,0.008414614746150018,0.05388680000032764,0.00618650000251364
3,0,2026,0.6,3840,1600,60,103,0.6255100456524992,0.6195641876845579,0.6180280775999712,0.6031363847188785,0.5621238369331857,0.7097865476273172,0.0074819680525279875,0.060555700001714285,0.007336300001043128
3,0,2026,0.8,5120,1600,60,103,0.6233570334597767,0.6188900285195882,0.6175347202511422,0.6026237931654168,0.5624354826530427,0.7102447821056197,0.0058223132086344664,0.08442359999753535,0.012752499998896383
3,0,2026,1.0,6400,1600,60,103,0.627052947718858,0.6235229235609674,0.6185965104429741,0.6037269786863649,0.5620173521414145,0.709258215336193,0.008456437275883855,0.11772869999913382,0.01408870000159368
3,1,2037,0.2,1280,1600,60,103,0.6500638890181025,0.6328397982396663,0.6144645865523697,0.5994339661450547,0.5657935135858871,0.7130897305208603,0.03559930246573284,0.04839219999848865,0.003909499999281252
3,1,2037,0.4,2560,1600,60,103,0.6337827403613931,0.6249900090375371,0.6185922903511745,0.6037225940685692,0.5626649476324489,0.7092621391682776,0.015190450010218681,0.0486869000014849,0.004886599999736063
3,1,2037,0.6,3840,1600,60,103,0.6311706630174074,0.6253146798951646,0.6175691712497355,0.6026595872828636,0.5628823615353646,0.7102127933287034,0.013601491767671892,0.05752050000228337,0.0062446999982057605
3,1,2037,0.8,5120,1600,60,103,0.6283605928082732,0.6239529303391086,0.6181492029498385,0.6032622323046081,0.5626408913065559,0.709674000139416,0.010211389858434616,0.0774448999982269,0.01193530000091414
3,1,2037,1.0,6400,1600,60,103,0.627052947718858,0.6235229235609674,0.6185965104429741,0.6037269786863649,0.5620173521414145,0.709258215336193,0.008456437275883855,0.10662620000221068,0.013492800000676652
3,2,2048,0.2,1280,1600,60,103,0.6237451091241798,0.6052255902951813,0.617536618857145,0.6026257657911467,0.5618553191677836,0.7102430192309855,0.00620849026703485,0.04687320000084583,0.003861099998175632
3,2,2048,0.4,2560,1600,60,103,0.6298702839928672,0.6209836161415554,0.618327451289107,0.6034474298968695,0.5616783451864723,0.7095083425334293,0.011542832703760109,0.05506500000046799,0.007754199999908451
3,2,2048,0.6,3840,1600,60,103,0.6284465131343464,0.6225472780954633,0.618991140783647,0.6041369942255046,0.5616167462153118,0.7088911929351943,0.009455372350699376,0.08025600000109989,0.008675200002471684
3,2,2048,0.8,5120,1600,60,103,0.6258262728944808,0.6213885532608909,0.6186994919434727,0.6038339750601773,0.5617983345745589,0.7091624566340882,0.007126780951008049,0.08584209999753512,0.010377499998867279
